beer_id,username,date,text,look,smell,taste,feel,overall,score
146067,sourdog,2015-03-12,  ,4.25,4.25,4.25,4.25,4.25,4.25
146067,drewone,2015-03-09,  ,4,4,4.25,4,4.25,4.15
146067,wethorseblanket,2015-03-09,  ,4.25,4.25,4.5,4.25,4.25,4.35
146067,mig100,2015-03-08,  ,4.25,4.5,4.5,4.5,4.5,4.49
146067,DCLAguy11,2014-12-21,  ,4.25,4.5,4.25,4.5,4.25,4.34
146067,The_Jerk,2014-11-18,  ,,,,,,4
146067,SocalKicks,2014-11-17,  ,,,,,,4.5
230160,rolltide8425,2016-11-08,  ,4,4,4,4,4,4
78435,SoCaliC8,2014-01-18,  ,,,,,,3.5
78435,AmandaRae,2013-11-26,  ,,,,,,3.25
78435,GABrew,2013-11-15,  ,,,,,,3.5
78435,khargro2,2013-10-08,  ,,,,,,2.75
78435,Mojo,2013-09-07,"   22 ounce bottle -&gt; Samuel Adams Perfect Pint glass A- very amber/red on the pour, clear with a one finger head, world class retention, and world class lacing. S - a fairly strong bready smell, not bad but sort of one dimensional. T - fairly mild tasting with a bready rye bitter finish, some spicy notes. M - Adequate carbonation with a bit of an aftertaste. O - nothing spectacular, but very drinkable.  ",4.25,3.75,3.75,4,3.75,3.81
78435,AlbertVogler,2013-07-28,  ,,,,,,3.5
78435,PEIhop,2013-07-24,  ,,,,,,3
78435,BillB007,2013-07-05,   Dark reddish beer with a medium heavy body. Pleasant to drink and lots of flavor. Served with grilled steak and chicken and accompanied them very nicely Not accustomed to reviewing beers so don't know the lingo! Just know I liked it and would buy more.  ,4,4,3.75,3.75,3.75,3.83
78435,Brew33,2013-07-01,  ,,,,,,3
78435,cgarcer,2013-06-20,  ,,,,,,4
78435,Zach136,2013-06-18,  ,,,,,,3.75
78435,gjoker321,2013-05-26,  ,,,,,,4
78435,BigRedGator,2013-05-18,"   Appearance is dark amber. The flavor is very nutty & oaty with a slight maple finish (imagine a tasty oatmeal). The body is very light and refreshing; it drinks like cold ice tea. It has a very mild strength with low acidity. This would make a good year round beer. Reasonably priced as well. Very good beer (staple worthy, I think).  ",3.75,3.5,4,4,4,3.87
78435,chinchill,2013-04-29,"   Appearance: Pours a hazed dark amber with a durable creamy tan head. Smell: pretty much just malts. But appealing, with no off-notes. Taste: Follows nose. A simple but relatively flavorful amber. Very good sweet/bitter balance from otherwise very subtle hops, although the aftertaste is a bit more bitter than usual for ambers. Mouthfeel: medium body; a bit smoother than average. Overall: basic and simple but well-crafted amber beer. (re-visited and review tweaked in Nov 2013)  ",4.5,3.75,3.75,3.25,3.75,3.75
78435,JoeBlevins,2013-04-29,  ,,,,,,3.75
78435,ltdantheman,2013-04-26,  ,,,,,,3.75
78435,gentlystewed,2013-04-08,"   Poured this one into a Jailhouse pint glass I got from touring the brewery a few months back. The body has a gorgeous, almost shimmering copper color to it and the creamy tan pillow of a head starts out 2 fingers tall then sinks to a healthy skim. The aroma is rich in caramel malt--like breaking open a Snickers bar under your nose. Very nice. I taste a lot of slightly toasted caramel malt oomph like I expected, along with some very subtle fruit notes. They keep this thing balanced out perfectly with their choice of Liberty and Willamette hops. The mouthfeel is smooth and easy with a low carbonation that make's this a real mellow brew. Overall this is a great brew, and if any beeradvocates what to tour a really cool brewery in the Atlanta area, they should check this place out.  ",4.75,4.75,4.5,4.5,4.75,4.63
78435,MAJ85,2013-03-18,  ,,,,,,3.75
320852,BeerScientist0608,2018-01-06,  ,,,,,,4.67
78435,Skelton,2013-03-03,  ,,,,,,3.25
78435,nkeckhar,2013-02-16,  ,,,,,,3.25
78435,Gu3mom,2013-02-07,  ,,,,,,3.5
78435,BlakeE,2012-11-24,  ,,,,,,3.75
78435,sendbeer,2012-11-12,  ,,,,,,3.5
78435,buckyp,2012-10-18,  ,3.75,3.25,3.5,3.5,3.5,3.46
78435,OldTime,2012-10-05,  ,,,,,,3.75
78435,ColSanders123,2012-09-18,  ,,,,,,4
78435,AlCzerik,2012-08-11,  ,,,,,,4
78435,BeerDawgs,2012-07-28,"   A 220z bottle picked up at Greens on Buford Hwy. I had this on draft back in the spring, but wasn't in the position to rate it A - A copper amber color, with clarity. Not much head or lace S - Malty, bready. T - Sweet! Give it a low grade on the taste. Does nothing for me M - Light bodied, low on carbonation. O - A grainy amber ale. I probably should not be held responsible for rating this one, as I am not an Amber ale fan. Not impressed with this one, as I have been with other Jailhouse beers  ",2.5,3,2.5,2.5,2.5,2.62
78435,ThickNStout,2012-07-12,"   16oz pour. On tap at Taco Mac (Alpharetta, GA). 5.25. Served in a pint glass.  Pours a deep orange amber with about a half finger beige head. Most lacing is from the initial head but other spots appear as it goes down.  Smells sharp and earthy. Maybe those are some grassy hops I smell with some hay and mild spices mixed in. Not much to the nose.  Taste is a nicely balanced. A good mix of malty sweetness and mild grassy hop bitterness. A little bit of sweet bread, some spice and a dash of roasted malt. Feel is light bodied with fairly sharp carbonation. Dry earthy and mildly bitter aftertaste. No noticeable alcohol whatsoever.  This is an easy drinking amber. Well balanced and pretty tasty. Not overly complex, but it sure is refreshing.   ",4,3,4,4,4,3.76
78435,ncstephen,2012-06-10,  ,,,,,,4.25
78435,robertaddis,2012-05-04,  ,,,,,,3.75
78435,Cyberkedi,2012-04-01,"   Pours a lovely coppery red-amber with a decent eggshell head. Aroma is not too strong, but invites with malty and fruity notes plus a hint of caramel. Pleasing flavor has a malty core plus notes of apple, pear and caramel and just a hint of hops. Smooth texture has a good amount of fizz. Hardly a misdemeanor if you give this one a fair shake!  ",4,3.5,4,4,4,3.88
78435,Jadjunk,2012-03-20,"   On Tap at Taco Mac Metropolis December 28 2011. 16 Ounce pour. (Appearance) Pours a solid deep amber/copper tone with a little bit of froth that fades quick to limited surface cover. Beer is clear. Average amongst ambers. 3 (Smell) An interesting amber. Smell holds hints of sweet caramel malt, A floral hop bouquet and fruit tones, like peach or apricot. Unique. 3.5 (Taste) Fruit tones are in the front, with a touch of apricot and honey, backed up with floral hops and more tart fruit. This is one of the fruitier amber ales I have had. Minor ethanol astringincies here and there but nothing overwhelming. Overall enjoyable. 4 (Mouthfeel) minor crispness pairs well with the fruit and light malt tones in this beer. 3.5 (Overall) enjoyable beer that blends the line between fruit beers and amber ales. 3.5  ",3,3.5,4,3.5,3.5,3.67
78435,Mosley1212,2012-03-13,  ,,,,,,4.25
47658,patricknavarro,2018-01-21,  ,4,4,4,4,4,4
47658,axf4129,2018-01-21,  ,4.5,4.5,4.75,4.75,4.5,4.63
47658,Jsh987,2018-01-21,   It didn’t have the “layers” I was expecting it to but this is a damn good beer. It’s smooth chocolatey with a hint of sweet on the back. I really liked it a lot.  ,5,5,4.5,5,4.75,4.75
107291,ImagenSeinfeld,2014-09-22,  ,,,,,,4.8
130475,christinelovesbeer,2017-08-17,  ,3.75,4,3.75,3.5,3.75,3.79
130475,denver10,2017-08-12,  ,4,3.75,4,3.75,3.75,3.87
130475,jduprey007,2017-08-11,  ,4.25,4,4,4,4,4.02
130475,Karibourgeois,2017-08-10,"   0% Clear golden pour with a small white head. Big tart aroma with notes of sour fruit and oak. Taste isn’t as tart as the aroma suggests. Pear comes through really nice on the initial sip. Can also taste oak, brett and apricot. Thin bodied with moderate carbonation.  ",3.5,4.25,4,3.75,4,4.01
130475,kkenagy,2017-08-09,  ,4,4,4,4,4,4
130475,BarrelAgedG,2017-08-09,  ,4,3.75,4.25,4,4,4.04
130475,jaydoc,2017-08-04,  ,4.25,4,4,4,4,4.02
130475,andy712,2017-08-03,  ,4,3.75,4,3.75,4,3.92
130475,Pro_Magnon,2017-07-30,  ,3.75,4,4.25,4,4,4.09
112488,BrewtalHonesty,2014-05-04,  ,,,,,,3
112488,StoutHunter,2014-03-19,  ,,,,,,3.75
112488,Doublicious,2014-03-08,   0%,,,,,,3.5
112488,little_star,2014-02-09,  ,,,,,,3.75
353899,Knapp85,2018-06-23,  ,,,,,,3.84
130475,Lingenbrau,2017-07-27,"   From the tap, Cultivateur pours a pretty clear and vibrant golden yellow with a lightly foamed white cap that recedes with minimal lacing. Aroma is a little acidic with a touch of funk farm and hay. Flavor follows really boasting some barnyard notes, a little pepper, oak, soap, and fruit. Feel is surprisingly light and almost watery, light carbonation, and very easy to drink. Overall, this beer was pretty enjoyable. The brett was unexpectedly more present, and the oak not as much. Being a saison, I would have loved to have seen this beer with a larger and softer feel over its thin and sharp one. Perhaps I can find a bottle to sit on for a while. Cheers!  ",3.75,4,4.25,3.75,4,4.06
130475,andrewh995,2017-07-25,"   Pours a beautiful clear yellow gold with a finger of white head. Smells of pears, oak, and wine. Tastes of lots of oak, pears, apricots, white wine, and some sourness. Medium light body, very dry, slightly tannic, and with medium carbonation. Overall this is an excellent Saison that really lets the barrel aging shine through. Didn't think it would be worth the price but I'm glad I bought it.  ",4,4,4,4,4,4
130475,vfgccp,2017-07-23,   SAVOR D.C. 2017,4.25,4.25,4.25,4.25,4.25,4.25
130475,ckeegan04,2017-07-20,  ,4.5,4.25,4.25,4,4.25,4.24
130475,kylehay2004,2017-07-19,  ,4,4,3.75,3.75,3.75,3.83
130475,Dirtyhands,2017-07-18,  ,4,3.75,4,3.75,3.75,3.87
130475,darktronica,2017-07-10,  ,4.5,4,4,4,4,4.03
130475,hermit990,2017-07-03,  ,4.5,4,3.75,4,4,3.93
130475,CCutch,2017-07-02,  ,4,4.25,4,3.75,4,4.04
130475,Bitterbill,2017-06-30,"   Bottled April 17th. Pours a clear gold with ample head of foam and great lacing. Smells funky, of pears and apricot, Saison spices, hint of tartness. Light tartness from the fruit, a bit of funk, spicy with pepper notes. Light bodied with the right level of carbonation. A bit strong and that’s noticeable but manageable. Very nice.  ",4,4,4.25,3.75,4,4.08
130475,Jcarriglio,2017-06-25,  ,3.75,4,3.75,4,4,3.89
130475,goopy,2017-06-25,  ,4,4.25,4.25,4,4.25,4.21
130475,madelf66,2017-06-21,  ,3.75,4,4.25,3.75,4,4.06
130475,sweemzander,2017-06-20,  ,3.5,3.5,3.5,3.25,3.5,3.48
130475,CPAles,2017-06-18,  ,3.75,3.75,3.75,3.75,3.75,3.75
130475,brenn79,2017-06-18,"   22 oz bottle- Pours lightly hazy golden with a medium small white head. Aroma is all sorts of barnyard funk, bretty goodness, lemon, pear, medium level tartness, rustic notes. The taste is more on the oak side, strong cedar, dry, getting the brett, lemon, but the oak almost dominates it. Fairly thin in the mouthfeel, carbonation is bubbly. Good beer, I do wish the oak was dialed back a bit, if the aroma followed through to the taste, it would have been fantastic.  ",3.5,4.5,4,4,4.25,4.14
130475,gobuccos,2017-06-18,  ,3.75,4.25,4.25,4,4.25,4.2
130475,_Griffin_,2017-06-13,  ,4.75,4.75,5,4.5,4.75,4.83
130475,jtk21351,2017-06-13,  ,3.75,4.25,4,3.75,4,4.02
130475,kyledover,2017-06-10,  ,4,4,4.5,4,4.25,4.25
130475,MikeBogert53,2017-05-29,  ,4,4.25,4,4,4,4.06
130475,Montanabeerz,2017-05-22,  ,4.25,4,4.25,4.25,4.25,4.19
130475,superspak,2017-05-20,"   22 ounce bottle into tulip glass, bottled on 4/17/2017. Pours slightly hazy medium golden/yellow color with a 1-2 finger fairly dense and fluffy white head with good retention, that reduces to a thin lace cap that lingers. Light spotty lacing clings on the glass, with a moderate amount of streaming carbonation retaining the cap. Aromas of big lemon, peach, pear, melon, apricot, apple, white grape, peppercorn, toasted oak, wheat, cracker, biscuit, hay, straw, grass, and herbal; with lighter notes of leathery/musty funk, vanilla, and yeast/oak earthiness. Damn nice aromas with great balance and complexity of fruity/funky/spicy yeast, wine barrel, and moderate pale malt notes; with great strength. Taste of big lemon, peach, pear, melon, apricot, apple, white grape, peppercorn, toasted oak, wheat, cracker, biscuit, hay, straw, grass, and herbal; with lighter notes of leathery/musty funk, vanilla, and yeast/oak earthiness. Light-moderate yeast/oak spiciness, herbal bitterness, and light tartness on the finish. Lingering notes of lemon, peach, pear, melon, apricot, apple, white grape, peppercorn, toasted oak, wheat, cracker, biscuit, hay, straw, grass, herbal, light leathery funk, and yeast/oak earthiness on the finish for a good bit. Great complexity, robustness, and balance of fruity/funky/spicy yeast, wine barrel, and moderate pale malt flavors; with a great malt/tart/spiciness balance, and zero puckering/astringent flavors after the finish. Light-moderate dryness from yeast/oak spiciness and tartness, increasing though the glass. Medium carbonation and body; with a very smooth, moderately crisp/grainy/sticky/tannic, and slightly acidic balanced mouthfeel that it great. Zero warming alcohol for 8%. Overall this is an excellent barrel aged Brett saison. All around great complexity, robustness, and balance of fruity/funky/spicy yeast, wine barrel, and moderate pale malt flavors; very smooth and crisp to drink with the balanced tart/spicy/tannic finish. Well rounded Brett complexity for the young age, and nice wine barrel presence without being overwhelming. A really enjoyable offering.  ",4,4,4,4,4,4
130475,DeadeyeOTDO,2016-08-27,  ,4.25,4.25,4.25,4.25,4.25,4.25
130475,t2grogan,2016-06-27,  ,3.75,3.75,3.75,3.75,3.75,3.75
84102,jmccullough108,2013-05-31,  ,,,,,,2.75
84102,zeff80,2012-08-07,"   A - Poured out a hazy, golden orange color with a small white head. It left some sudsy lace on the glass. S - It smelled floral with some caramel notes. T - It tasted of toasty malt with some spiciness. There was some caramel sweetness. M - Crisp, sharp and smooth. A light to medium bodied ale with a dry finish. O - This is a pretty good cream ale. Nicely done.  ",,,,,,3.55
163583,Ivanhoes_Backpack,2017-10-18,  ,2.75,3.25,3.25,3,3,3.15
